Geo_FIPS,total,poverty,non-poverty
371690705052,762,30,732
371690705061,728,9,719
371690705062,682,160,522
371690706001,917,140,777
371690706002,459,43,416
371690706003,749,130,619
371690707011,648,142,506
371690707012,653,126,527
371690707021,571,109,462
371690707022,389,72,317
371719301011,615,123,492
371719301012,257,76,181
371719301021,440,54,386
371719301022,691,124,567
371719301023,575,75,500
371719302011,359,126,233
371719302012,477,104,373
371719302013,462,99,363
371719302021,532,62,470
371719302022,498,136,362
371719302023,339,44,295
371719303011,415,23,392
371719303012,433,46,387
371719303021,604,254,350
371719303022,696,139,557
371719303023,293,28,265
371719304001,654,152,502
371719304002,540,251,289
371719305011,757,137,620
371719305012,488,196,292
371719305021,260,22,238
371719305022,345,99,246
371719305023,255,100,155
371719305024,380,53,327
371719306001,589,175,414
371719306002,421,45,376
371719306003,274,19,255
371719307001,365,31,334
371719307002,300,77,223
371719307003,584,75,509
371719307004,381,65,316
371719308021,334,59,275
371719308022,314,27,287
371719308023,471,117,354
371719308031,241,0,241
371719308032,369,120,249
371719308033,410,0,410
371719308041,757,227,530
371719308042,360,87,273
371719309011,246,40,206
371719309012,364,119,245
371719309013,340,54,286
371719309014,553,117,436
371719309021,725,99,626
371719310011,582,43,539
371719310012,385,22,363
371719310021,449,103,346
371719310022,616,34,582
371719310023,379,15,364
371719310024,393,38,355
371719310031,532,6,526
371719310032,597,94,503
371719311011,668,85,583
371719311012,474,34,440
371719311021,320,57,263
371719311022,475,240,235
371719311023,432,17,415
371719311024,376,53,323
371719311031,227,38,189
371719311032,643,68,575
371719312001,703,108,595
371719312002,448,97,351
371719312003,539,16,523
371739401001,854,87,767
371739401002,929,156,773
371739602001,341,98,243
371739602002,403,55,348
371739602003,487,119,368
371739603011,706,75,631
371739603012,259,44,215
371739603013,550,101,449
371739603021,642,109,533
371739603022,570,106,464
371739802001,0,0,0
371759601001,518,78,440
371759601002,402,99,303
371759601003,516,56,460
371759601004,345,64,281
371759602011,1075,259,816
371759602021,477,61,416
371759602022,687,24,663
371759603011,325,55,270
371759603012,726,93,633
371759603013,483,56,427
371759603021,592,126,466
371759603022,241,0,241
371759603023,348,148,200
371759603024,524,35,489
371759604011,1207,302,905
371759604012,532,32,500
371759604013,436,19,417
371759604031,187,13,174
371759604032,412,79,333
371759604033,779,19,760
371759604041,725,98,627
371759605011,200,0,200
371759605012,299,30,269
371759605013,185,23,162
371759605014,384,11,373
371759605021,152,71,81
371759605022,713,111,602
371759605023,150,18,132
371759606011,276,39,237
371759606012,261,31,230
371759606021,210,11,199
371759606022,281,45,236
371779601000,0,0,0
371779601001,480,82,398
371779601002,348,154,194
371779601003,403,51,352
371779601004,421,37,384
371790201001,756,0,756
371790201002,731,66,665
371790201003,1028,91,937
371790202031,356,33,323
371790202032,865,6,859
371790202033,254,9,245
371790202041,475,39,436
371790202042,591,29,562
371790202043,456,48,408
371790202051,796,0,796
371790202052,453,115,338
371790202061,781,45,736
371790202062,919,26,893
371790203051,779,134,645
371790203052,1755,53,1702
371790203071,923,46,877
371790203072,1043,38,1005
371790203073,426,0,426
371790203081,513,25,488
371790203082,754,42,712
371790203083,804,23,781
371790203084,229,9,220
371790203091,305,37,268
371790203092,497,5,492
371790203101,534,12,522
371790203102,523,10,513
371790203103,458,9,449
371790203104,414,0,414
371790203121,844,78,766
371790203122,907,43,864
371790203131,787,89,698
371790203141,647,17,630
371790203142,839,21,818
371790203143,398,7,391
371790203151,811,34,777
371790203152,362,10,352
371790203153,400,15,385
371790203161,769,1,768
371790203162,986,66,920
371790203171,461,20,441
371790203172,663,46,617
371790203173,971,28,943
371790203181,1004,59,945
371790203182,542,40,502
371790203191,490,51,439
371790203192,526,0,526
371790203201,638,35,603
371790203202,291,48,243
371790203211,366,85,281
371790203212,276,73,203
371790203213,848,59,789
371790204011,773,129,644
371790204012,453,0,453
371790204013,807,12,795
371790204031,434,35,399
371790204032,664,25,639
371790204033,429,113,316
371790204051,716,139,577
371790204061,92,14,78
371790204062,645,171,474
371790204063,361,35,326
371790204064,91,30,61
371790205011,252,80,172
371790205012,447,41,406
371790205013,716,31,685
371790205014,500,17,483
371790205021,603,103,500
371790205022,958,104,854
371790206011,630,82,548
371790206012,339,45,294
371790206013,552,49,503
371790206014,435,77,358
371790206021,687,208,479
371790206022,501,25,476
371790206023,441,51,390
371790207011,677,235,442
371790207012,54,40,14
371790207013,880,160,720
371790207021,625,87,538
371790207022,763,75,688
371790208001,266,0,266
371790208002,405,21,384
371790208003,390,123,267
371790208004,683,76,607
371790208005,466,21,445
371790209011,756,23,733
371790209012,620,91,529
371790209013,649,33,616
371790209021,974,178,796
371790209022,541,110,431
371790209023,298,0,298
371790209024,552,33,519
371790210041,557,31,526
371790210042,827,41,786
371790210043,835,24,811
371790210051,729,91,638
371790210052,588,31,557
371790210053,494,80,414
371790210061,550,26,524
371790210062,487,7,480
371790210063,795,6,789
371790210071,679,12,667
371790210072,704,34,670
371790210073,631,22,609
371790210091,161,0,161
371790210092,302,0,302
371790210093,648,14,634
371790210121,522,16,506
371790210122,578,23,555
371790210123,400,0,400
371790210131,885,28,857
371790210132,439,25,414
371790210133,626,6,620
371790210141,606,64,542
371790210142,260,12,248
371790210151,888,75,813
371790210152,816,56,760
371790210161,818,0,818
371790210162,589,12,577
371790210171,881,12,869
371790210172,763,18,745
371790210181,350,0,350
371790210182,808,43,765
371790210191,631,0,631
371790210192,403,10,393
371790210193,251,0,251
371790210201,116,0,116
371790210202,169,0,169
371790210203,595,0,595
371790210204,477,0,477
371790210211,248,13,235
371790210212,316,46,270
371819601001,531,44,487
371819601002,619,61,558
371819601003,650,132,518
371819602001,448,167,281
371819602002,476,66,410
371819602003,851,124,727
371819603001,727,66,661
371819603002,452,123,329
371819603003,629,85,544
371819604001,668,144,524
371819604002,442,45,397
371819604003,576,19,557
371819605001,715,151,564
371819605002,766,256,510
371819605003,129,0,129
371819605004,321,35,286
371819605005,84,60,24
371819606001,481,175,306
371819607001,136,69,67
371819607002,607,297,310
371819607003,250,25,225
371819607004,266,78,188
371819607005,157,54,103
371819608001,339,139,200
371819608002,300,102,198
371819608003,188,61,127
371819609011,573,55,518
371819609012,548,13,535
371819609021,721,49,672
371819609031,625,221,404
371819609032,514,93,421
371819610001,747,200,547
371819610002,784,135,649
371819610003,289,41,248
371819610004,286,56,230
371830501001,531,30,501
371830501002,1142,72,1070
371830501003,653,6,647
371830503001,1027,133,894
371830503002,593,113,480
371830503003,668,73,595
371830504001,559,17,542
371830504002,319,44,275
371830505001,716,26,690
371830505002,947,65,882
371830505003,375,31,344
371830506001,130,19,111
371830506002,393,169,224
371830506003,522,55,467
371830507001,555,104,451
371830507002,321,29,292
371830507003,559,30,529
371830508001,397,122,275
371830508002,307,123,184
371830508003,125,32,93
371830509001,272,18,254
371830509002,431,49,382
371830509003,212,64,148
371830510001,1038,107,931
371830510002,547,61,486
371830511011,0,0,0
371830511012,537,159,378
371830511021,0,0,0
371830511022,0,0,0
371830511023,69,27,42
371830512001,1085,134,951
371830512002,707,119,588
371830512003,746,181,565
371830514001,358,30,328
371830514002,364,66,298
371830514003,404,0,404
371830514004,335,169,166
371830514005,458,21,437
371830515011,758,22,736
371830515012,783,0,783
371830515021,314,0,314
371830515022,575,9,566
371830516001,392,15,377
371830516002,553,0,553
371830516003,268,0,268
371830516004,710,25,685
371830516005,250,13,237
371830517001,303,0,303
371830517002,476,0,476
371830517003,572,11,561
371830518001,790,68,722
371830518002,610,0,610
371830518003,811,73,738
371830519001,641,56,585
371830519002,747,126,621
371830519003,494,146,348
371830520011,986,230,756
371830520012,544,176,368
371830520021,929,203,726
371830520022,975,81,894
371830521011,1753,198,1555
371830521012,581,100,481
371830521013,573,250,323
371830521014,283,34,249
371830521021,560,67,493
371830521022,591,115,476
371830521023,859,115,744
371830523031,487,85,402
371830523032,878,406,472
371830523041,817,175,642
371830523042,305,147,158
371830523051,439,141,298
371830523052,428,62,366
371830523061,384,111,273
371830523071,508,152,356
371830523072,625,147,478
371830523073,609,111,498
371830523074,296,98,198
371830523075,448,61,387
371830524011,2586,164,2422
371830524012,0,0,0
371830524041,814,96,718
371830524042,441,176,265
371830524043,239,9,230
371830524071,872,32,840
371830524072,499,52,447
371830524073,722,147,575
371830524081,417,104,313
371830524082,769,293,476
371830524091,293,74,219
371830524092,326,141,185
371830524093,600,216,384
371830524101,598,47,551
371830524111,860,163,697
371830524112,1857,92,1765
371830525041,859,91,768
371830525042,741,0,741
371830525043,1985,184,1801
371830525051,1342,100,1242
371830525052,863,50,813
371830525061,561,40,521
371830525062,679,15,664
371830525071,453,41,412
371830525072,848,81,767
371830525081,930,124,806
371830525082,740,11,729
371830525091,581,71,510
371830525092,841,69,772
371830525093,288,55,233
371830526011,884,7,877
371830526012,385,0,385
371830526021,722,21,701
371830526022,905,12,893
371830526023,558,82,476
371830526031,1065,17,1048
371830526032,465,16,449
371830527011,1158,58,1100
371830527012,719,56,663
371830527013,1203,80,1123
371830527041,873,334,539
371830527042,758,58,700
371830527043,712,81,631
371830527051,701,147,554
371830527052,229,7,222
371830527053,1239,128,1111
371830527061,658,19,639
371830527062,930,55,875
371830527071,454,31,423
371830527072,728,67,661
371830527073,795,48,747
371830527074,553,73,480
371830528011,373,0,373
371830528012,505,0,505
371830528013,958,0,958
371830528014,188,0,188
371830528015,276,36,240
371830528021,801,32,769
371830528022,540,77,463
371830528023,485,47,438
371830528024,527,72,455
371830528071,623,0,623
371830528072,667,71,596
371830528073,1263,41,1222
371830528091,344,22,322
371830528092,532,55,477
371830528101,382,25,357
371830528102,762,122,640
371830528103,824,148,676
371830528104,661,123,538
371830528111,226,12,214
371830528112,436,0,436
371830528113,1306,442,864
371830528114,1123,54,1069
371830528121,775,64,711
371830528122,687,46,641
371830528131,254,34,220
371830528132,1329,96,1233
371830528141,340,63,277
371830528142,472,91,381
371830528143,539,53,486
371830528151,1334,163,1171
371830528152,629,145,484
371830528161,954,181,773
371830528162,1225,31,1194
371830529011,475,4,471
371830529012,336,0,336
371830529021,831,43,788
371830529022,694,14,680
371830529023,931,0,931
371830529031,312,0,312
371830529032,877,27,850
371830529051,752,0,752
371830529052,559,25,534
371830529061,679,21,658
371830529062,681,95,586
371830529063,322,50,272
371830530031,413,0,413
371830530032,320,30,290
371830530033,684,35,649
371830530034,688,21,667
371830530035,505,114,391
371830530041,596,36,560
371830530042,624,23,601
371830530051,291,18,273
371830530052,197,0,197
371830530053,512,8,504
371830530054,718,46,672
371830530061,541,0,541
371830530062,374,13,361
371830530063,342,22,320
371830530071,536,13,523
371830530072,207,16,191
371830530073,391,16,375
371830530091,713,179,534
371830530092,440,17,423
371830530093,448,0,448
371830530094,666,0,666
371830530095,915,31,884
371830530101,814,61,753
371830530102,463,62,401
371830530103,476,0,476
371830530111,452,0,452
371830530112,445,10,435
371830530113,522,0,522
371830530114,592,43,549
371830531051,655,17,638
371830531052,819,12,807
371830531061,806,207,599
371830531062,565,0,565
371830531091,625,135,490
371830531092,1820,99,1721
371830531093,863,27,836
371830531101,817,19,798
371830531102,487,61,426
371830531103,730,59,671
371830531111,625,36,589
371830531112,883,85,798
371830531113,563,71,492
371830531121,806,141,665
371830531122,518,6,512
371830531123,837,0,837
371830531131,293,21,272
371830531132,481,92,389
371830531133,171,15,156
371830531134,537,72,465
371830531141,278,0,278
371830531142,348,0,348
371830531143,705,20,685
371830531144,293,31,262
371830531145,405,81,324
371830531151,229,19,210
371830531152,307,18,289
371830531153,233,16,217
371830532021,1006,10,996
371830532022,635,32,603
371830532031,1677,44,1633
371830532032,1120,0,1120
371830532041,1091,140,951
371830532042,820,47,773
371830532051,844,67,777
371830532052,744,31,713
371830532061,638,38,600
371830532062,534,3,531
371830532063,454,0,454
371830532081,1623,62,1561
371830532082,1534,29,1505
371830532091,285,0,285
371830532092,415,107,308
371830532101,1654,42,1612
371830532111,1436,11,1425
371830532112,778,17,761
371830534051,322,8,314
371830534052,947,43,904
371830534053,589,67,522
371830534081,775,27,748
371830534082,448,0,448
371830534091,492,0,492
371830534092,984,0,984
371830534093,731,14,717
371830534101,1166,71,1095
371830534102,750,82,668
371830534111,2312,110,2202
371830534112,695,70,625
371830534113,706,0,706
371830534151,324,1,323
371830534152,351,11,340
371830534153,731,83,648
371830534171,955,149,806
371830534172,872,5,867
371830534191,328,4,324
371830534192,825,20,805
371830534211,951,15,936
371830534212,889,31,858
371830534221,749,18,731
371830534231,578,16,562
371830534232,350,10,340
371830534241,577,33,544
371830534242,947,17,930
371830534251,597,5,592
371830534252,465,14,451
371830534261,698,14,684
371830534262,1327,957,370
371830534271,553,9,544
371830534272,903,52,851
371830534281,500,30,470
371830534282,297,0,297
371830534283,2268,40,2228
371830534291,243,10,233
371830534292,830,61,769
371830534301,617,29,588
371830534302,354,0,354
371830534303,644,0,644
371830534311,1079,59,1020
371830534312,591,43,548
371830534321,786,41,745
371830534331,977,0,977
371830534332,1059,76,983
371830534341,249,0,249
371830534342,283,13,270
371830534343,1052,71,981
371830534351,1703,0,1703
371830534361,575,60,515
371830534362,559,20,539
371830535051,485,44,441
371830535052,379,10,369
371830535053,441,49,392
371830535061,372,45,327
371830535062,418,27,391
371830535063,739,35,704
371830535064,869,15,854
371830535071,290,9,281
371830535072,806,150,656
371830535073,607,22,585
371830535091,564,0,564
371830535092,755,0,755
371830535093,688,12,676
371830535121,1459,36,1423
371830535122,1251,49,1202
371830535123,775,67,708
371830535131,892,54,838
371830535132,769,57,712
371830535161,978,0,978
371830535162,428,22,406
371830535171,719,149,570
371830535172,220,33,187
371830535173,530,34,496
371830535174,145,0,145
371830535181,708,34,674
371830535182,679,34,645
371830535183,384,9,375
371830535191,650,80,570
371830535192,1135,128,1007
371830535201,526,0,526
371830535202,1641,12,1629
371830535203,629,74,555
371830535211,907,7,900
371830535212,591,58,533
371830535221,1047,83,964
371830535222,724,11,713
371830535223,1339,79,1260
371830535231,928,154,774
371830535232,1280,44,1236
371830535241,824,60,764
371830535242,884,30,854
371830535251,386,0,386
371830535252,917,13,904
371830536031,786,29,757
371830536032,796,20,776
371830536041,612,4,608
371830536042,994,14,980
371830536081,1620,65,1555
371830536082,1086,0,1086
371830536091,504,45,459
371830536111,570,32,538
371830536112,652,0,652
371830536113,594,0,594
371830536114,634,31,603
371830536121,160,36,124
371830536122,739,13,726
371830536131,1164,34,1130
371830536132,859,80,779
371830536133,516,0,516
371830536141,330,0,330
371830536142,761,38,723
371830536151,922,27,895
371830536152,1324,17,1307
371830536161,799,21,778
371830536162,261,33,228
371830536163,1050,71,979
371830536171,677,29,648
371830536172,1489,198,1291
371830536173,815,25,790
371830536181,1307,47,1260
371830536182,495,0,495
371830536191,255,41,214
371830536201,741,37,704
371830536202,714,0,714
371830536203,510,32,478
371830536204,443,31,412
371830537111,554,0,554
371830537112,580,0,580
371830537113,723,0,723
371830537121,553,9,544
371830537122,610,57,553
371830537131,908,59,849
371830537132,913,0,913
371830537141,684,56,628
371830537142,1093,35,1058
371830537143,398,10,388
371830537151,811,87,724
371830537152,691,10,681
371830537161,539,17,522
371830537162,492,0,492
371830537163,981,0,981
371830537171,592,13,579
371830537172,1712,104,1608
371830537181,558,20,538
371830537182,566,22,544
371830537191,301,19,282
371830537192,431,8,423
371830537193,327,5,322
371830537194,319,0,319
371830537201,442,8,434
371830537202,344,34,310
371830537203,653,9,644
371830537211,256,0,256
371830537212,578,27,551
371830537213,486,0,486
371830537221,624,26,598
371830537222,943,103,840
371830537223,431,0,431
371830537224,469,14,455
371830537231,899,12,887
371830537232,792,14,778
371830537241,961,84,877
371830537242,643,0,643
371830537243,621,62,559
371830537251,967,67,900
371830537252,593,23,570
371830537253,577,73,504
371830537261,679,14,665
371830537262,657,73,584
371830537271,739,14,725
371830537272,367,19,348
371830537273,1170,58,1112
371830537281,667,30,637
371830537282,879,36,843
371830537291,1039,24,1015
371830537292,760,103,657
371830537301,456,15,441
371830537302,911,44,867
371830538031,829,27,802
371830538032,415,0,415
371830538041,793,18,775
371830538042,359,0,359
371830538051,393,11,382
371830538052,339,2,337
371830538061,706,7,699
371830538062,351,22,329
371830538071,786,0,786
371830538072,918,7,911
371830538081,369,27,342
371830538082,547,0,547
371830538083,734,23,711
371830538084,237,0,237
371830539011,327,72,255
371830539012,303,0,303
371830539013,634,0,634
371830539021,314,55,259
371830539022,839,18,821
371830539023,1051,32,1019
371830540011,943,60,883
371830540012,755,40,715
371830540013,1071,42,1029
371830540041,840,46,794
371830540042,612,80,532
371830540043,612,17,595
371830540044,383,82,301
371830540061,867,66,801
371830540062,473,19,454
371830540071,1132,80,1052
371830540072,1006,93,913
371830540081,611,90,521
371830540082,1169,296,873
371830540083,535,3,532
371830540084,523,45,478
371830540111,533,0,533
371830540112,585,16,569
371830540121,840,36,804
371830540122,434,0,434
371830540123,282,0,282
371830540151,1661,293,1368
371830540161,649,57,592
371830540162,950,19,931
371830540163,1196,47,1149
371830540171,1134,115,1019
371830540181,663,70,593
371830540182,1067,121,946
371830540191,601,0,601
371830540192,1132,0,1132
371830540201,683,60,623
371830540202,1301,48,1253
371830540211,437,20,417
371830540212,412,22,390
371830540221,285,23,262
371830540222,751,256,495
371830540223,619,0,619
371830540231,841,0,841
371830540232,1235,80,1155
371830540233,787,21,766
371830541061,631,36,595
371830541062,675,0,675
371830541063,906,33,873
371830541064,633,88,545
371830541081,736,15,721
371830541082,973,91,882
371830541083,849,42,807
371830541091,685,24,661
371830541092,651,46,605
371830541111,620,45,575
371830541112,211,4,207
371830541121,407,39,368
371830541122,891,86,805
371830541131,724,67,657
371830541132,1049,81,968
371830541141,1100,47,1053
371830541142,651,30,621
371830541143,727,215,512
371830541151,1319,61,1258
371830541152,551,107,444
371830541153,1567,73,1494
371830541161,1162,12,1150
371830541162,359,33,326
371830541163,832,62,770
371830541171,569,66,503
371830541172,588,56,532
371830541173,668,112,556
371830541181,873,121,752
371830541182,702,0,702
371830541191,1696,58,1638
371830541192,1771,93,1678
371830541193,235,0,235
371830541201,655,45,610
371830541211,1687,41,1646
371830541212,1192,54,1138
371830542031,673,18,655
371830542032,825,0,825
371830542041,976,0,976
371830542042,860,51,809
371830542061,177,0,177
371830542062,1718,30,1688
371830542063,670,15,655
371830542121,630,0,630
371830542122,952,182,770
371830542123,1372,88,1284
371830542131,476,0,476
371830542132,510,0,510
371830542133,381,0,381
371830542141,303,0,303
371830542142,416,18,398
371830542151,456,35,421
371830542152,1024,0,1024
371830542161,368,107,261
371830542162,645,0,645
371830542163,725,6,719
371830542171,839,0,839
371830542172,177,19,158
371830542173,597,0,597
371830542181,1480,29,1451
371830542182,662,64,598
371830542183,409,0,409
371830542184,639,74,565
371830542191,700,0,700
371830542192,821,51,770
371830542201,840,25,815
371830542202,383,0,383
371830542203,1116,393,723
371830542211,1028,0,1028
371830542212,422,0,422
371830542213,518,0,518
371830542221,856,86,770
371830542222,609,0,609
371830542223,907,8,899
371830542224,122,0,122
371830542231,459,48,411
371830542232,672,59,613
371830542241,492,30,462
371830542242,515,31,484
371830542243,578,74,504
371830543031,767,15,752
371830543032,374,108,266
371830543041,866,69,797
371830543042,537,26,511
371830543051,680,155,525
371830543052,763,47,716
371830543061,426,40,386
371830543062,581,75,506
371830543063,287,41,246
371830544021,374,0,374
371830544022,768,145,623
371830544023,1303,161,1142
371830544031,269,18,251
371830544032,382,10,372
371830544033,546,25,521
371830544041,1453,187,1266
371830544042,372,9,363
371830544043,760,85,675
371830545011,580,34,546
371830545012,739,215,524
371830545013,367,66,301
371830545014,954,187,767
371830545021,336,34,302
371830545022,203,2,201
371830545023,434,53,381
371830545024,339,34,305
371839801001,0,0,0
371839802001,0,0,0
371859501011,438,56,382
371859501012,636,24,612
371859501021,664,127,537
371859501031,229,56,173
371859501032,708,154,554
371859502011,511,96,415
371859502012,494,58,436
371859502013,824,299,525
371859502021,410,85,325
371859502022,286,65,221
371859503001,595,82,513
371859503002,379,104,275
371859503003,495,88,407
371859504001,721,161,560
371859504002,732,201,531
371879501000,0,0,0
371879501001,234,59,175
371879501002,326,51,275
371879501003,379,44,335
371879501004,389,128,261
371879501005,355,102,253
371879501006,391,145,246
371879502011,474,268,206
371879502012,251,0,251
371879502013,412,216,196
371879502021,587,241,346
371879502022,274,54,220
371879502023,472,45,427
371879503001,314,19,295
371879503002,379,106,273
371899201001,763,164,599
371899201002,654,65,589
371899201003,509,46,463
371899202001,622,139,483
371899202002,653,110,543
371899202003,401,70,331
371899203001,496,30,466
371899203002,623,137,486
371899204001,1290,638,652
371899204002,657,216,441
371899204003,964,545,419
371899204004,528,10,518
371899205001,229,187,42
371899205002,831,259,572
371899206011,587,87,500
371899206012,1036,526,510
371899206013,1011,634,377
371899206021,1041,317,724
371899207011,984,156,828
371899207021,608,71,537
371899207022,711,54,657
371899207031,933,0,933
371899207032,442,116,326
371899207033,1200,130,1070
371899208001,630,38,592
371899208002,699,27,672
371899209001,463,69,394
371899209002,523,59,464
371899209003,475,78,397
371899209004,337,93,244
371899209005,182,46,136
371899210001,371,28,343
371910001021,508,90,418
371910001022,705,25,680
371910001023,418,25,393
371910001024,729,101,628
371910001031,241,33,208
371910001032,776,198,578
371910001041,685,32,653
371910001042,757,0,757
371910001043,542,13,529
371910002001,379,17,362
371910002002,256,68,188
371910002003,762,134,628
371910003021,680,39,641
371910003022,844,188,656
371910003023,740,90,650
371910003031,901,61,840
371910003032,692,81,611
371910003033,817,45,772
371910003041,1175,341,834
371910003042,756,47,709
371910003043,411,30,381
371910004011,237,18,219
371910004012,217,0,217
371910004013,685,75,610
371910004014,1181,24,1157
371910004021,439,63,376
371910004022,693,159,534
371910004023,553,145,408
371910005001,125,8,117
371910005002,220,16,204
371910005003,467,60,407
371910006011,664,271,393
371910006012,311,55,256
371910006013,666,212,454
371910006031,313,23,290
371910006032,458,0,458
371910006033,535,92,443
371910006034,576,118,458
371910006041,298,93,205
371910006042,447,228,219
371910006043,266,50,216
371910007001,488,151,337
371910007002,326,42,284
371910007003,356,68,288
371910008001,512,79,433
371910008002,459,68,391
371910009011,738,185,553
371910009012,513,24,489
371910009013,821,55,766
371910009021,805,141,664
371910009022,337,98,239
371910009023,740,84,656
371910010001,533,40,493
371910010002,529,62,467
371910010003,587,87,500
371910011021,283,8,275
371910011022,334,0,334
371910011023,658,42,616
371910011031,145,0,145
371910011032,668,45,623
371910011033,434,0,434
371910011041,884,218,666
371910011042,524,53,471
371910012001,1520,450,1070
371910012002,289,16,273
371910013011,802,69,733
371910013012,646,0,646
371910013013,1323,86,1237
371910013021,816,78,738
371910013022,1146,199,947
371910014011,423,127,296
371910014012,440,172,268
371910014013,700,12,688
371910014021,482,347,135
371910014022,442,204,238
371910015001,598,195,403
371910015002,530,60,470
371910018001,601,313,288
371910018002,387,125,262
371910019001,837,202,635
371910019002,348,255,93
371910019003,590,164,426
371910020001,479,131,348
371939601011,739,50,689
371939601012,206,43,163
371939601013,327,0,327
371939601021,442,73,369
371939601022,599,115,484
371939601023,436,0,436
371939602001,452,102,350
371939602002,414,134,280
371939602003,566,113,453
371939603001,622,59,563
371939603002,787,51,736
371939603003,455,63,392
371939603004,752,210,542
371939604011,344,71,273
371939604012,744,142,602
371939604013,359,38,321
371939604021,468,49,419
371939604022,576,62,514
371939604023,585,0,585
371939605001,570,101,469
371939605002,455,67,388
371939605003,332,71,261
371939606001,485,123,362
371939606002,279,47,232
371939606003,581,208,373
371939607001,682,186,496
371939607002,527,33,494
371939607003,404,136,268
371939608011,624,172,452
371939608012,328,52,276
371939608013,684,122,562
371939608021,740,140,600
371939608022,373,57,316
371939608023,528,147,381
371939608024,294,9,285
371939609011,530,47,483
371939609012,505,50,455
371939609021,506,69,437
371939609022,767,107,660
371939610011,322,76,246
371939610012,439,36,403
371939610013,761,128,633
371939610014,273,41,232
371939610021,663,70,593
371939610022,411,23,388
371939610023,733,142,591
371939610024,794,109,685
371939611001,561,105,456
371939611002,431,82,349
371939611003,639,32,607
371939612011,524,32,492
371939612012,484,74,410
371939612013,563,65,498
371939612021,472,24,448
371939612022,765,127,638
371950001001,322,55,267
371950001002,329,192,137
371950001003,377,33,344
371950001004,402,175,227
371950002001,374,223,151
371950003001,342,138,204
371950003002,377,167,210
371950004011,423,63,360
371950004012,508,132,376
371950004013,410,15,395
371950004014,522,105,417
371950004021,711,131,580
371950004022,927,283,644
371950005011,804,35,769
371950005012,673,59,614
371950005021,420,0,420
371950005022,513,0,513
371950005023,660,81,579
371950005024,638,21,617
371950006011,562,86,476
371950006012,379,118,261
371950006013,417,39,378
371950006014,343,156,187
371950006021,849,68,781
371950006022,567,110,457
371950007011,146,53,93
371950007012,779,113,666
371950007021,263,189,74
371950007022,214,9,205
371950007023,229,0,229
371950007024,153,42,111
371950008011,104,27,77
371950008012,598,391,207
371950008013,316,210,106
371950008021,626,352,274
371950008022,471,115,356
371950008023,266,93,173
371950009001,341,6,335
371950009002,848,123,725
371950009003,324,68,256
371950010001,678,110,568
371950011001,341,104,237
371950011002,234,17,217
371950012001,692,164,528
371950012002,521,85,436
371950012003,442,126,316
371950013011,403,80,323
371950013012,534,146,388
371950013013,225,48,177
371950013021,445,145,300
371950013022,351,94,257
371950013023,69,0,69
371950014011,185,4,181
371950014012,1132,33,1099
371950014021,2343,214,2129
371950015011,528,15,513
371950015012,638,29,609
371950015021,364,40,324
371950015022,644,13,631
371950016001,414,0,414
371950016002,436,44,392
371950016003,362,46,316
371950017001,428,64,364
371950017002,581,125,456
371950017003,451,47,404
371970501011,904,129,775
371970501012,1032,41,991
371970501013,352,57,295
371970501021,376,90,286
371970501022,343,68,275
371970501023,573,69,504
371970501024,282,8,274
371970502001,715,49,666
371970502002,767,136,631
371970502003,457,62,395
371970503001,340,56,284
371970503002,340,37,303
371970503003,388,91,297
371970503004,506,154,352
371970503005,271,15,256
371970503006,752,59,693
371970504011,177,22,155
371970504012,742,157,585
371970504013,236,73,163
371970504021,377,34,343
371970504022,734,66,668
371970505021,602,36,566
371970505022,677,89,588
371970505023,448,102,346
371970505031,513,32,481
371970505032,902,96,806
371970505041,495,15,480
371970505042,241,0,241
371970505043,705,16,689
371999601011,794,146,648
371999601012,682,65,617
371999601021,826,180,646
371999602001,628,176,452
371999602002,676,104,572
371999602003,583,66,517
371999603001,768,115,653
371999603002,531,74,457
371999604001,535,24,511
371999604002,1443,216,1227
